504,0.0,0.0,1.0
505,0.0,0.0,1.0
506,0.0,0.0,1.0
507,0.0,0.0,1.0
508,0.0,0.0,1.0
509,0.0,0.0,1.0
510,0.0,0.0,1.0
511,0.0,0.0,1.0
512,0.0,0.0,1.0
513,0.0,0.0,1.0
514,0.0,0.0,1.0
515,0.0,0.0,1.0
516,0.0,0.0,1.0
517,0.0,0.0,1.0
518,0.0,0.0,1.0
519,0.0,0.0,1.0
520,0.0,0.0,1.0
521,0.0,0.0,1.0
522,0.0,0.0,1.0
523,0.0,0.0,1.0
524,0.0,0.0,1.0
525,0.0,0.0,1.0
526,0.0,0.0,1.0
527,0.0,0.0,1.0
528,0.0,0.0,1.0
529,0.0,0.0,1.0
530,0.0,0.0,1.0
531,0.0,0.0,1.0
532,0.0,0.0,1.0
533,0.0,0.0,1.0
534,0.0,0.0,1.0
535,0.0,0.0,1.0
536,0.0,0.0,1.0
537,0.0,0.0,1.0
538,0.0,0.0,1.0
539,0.0,0.0,1.0
540,0.0,0.0,1.0
541,0.0,0.0,1.0
542,0.0,0.0,1.0
